Project,Group,Key,Issuetype,Status,Created Date,Component,Category,First Date,Closed Date,New,In Specification,Open,In Progress,In Review,Pending,Resolved,Closed,Resolution
Accounts Payable,,CCBFIAP18-3210,Task,Resolved,03.03.2023 10:05:34,Accounts Payable Accounting|TBB|,,03.03.2023 10:06:58,03.03.2023 14:30:55,1,0,0,263,0,0,116682,0,Done
Accounts Payable,,CCBFIAP18-3209,Task,In Progress,03.03.2023 09:41:54,Invoice Verification|,,06.03.2023 08:48:17,,4266,0,0,112705,0,0,0,0,
Accounts Payable,,CCBFIAP18-3208,Task,Closed,03.03.2023 09:09:41,Invoice Verification|,,03.03.2023 10:07:57,20.04.2023 17:00:26,58,0,0,69532,0,0,0,47413,Won't Do
Accounts Payable,,CCBFIAP18-3207,Task,Resolved,03.03.2023 07:32:49,Invoice Verification|,,06.03.2023 08:48:56,13.03.2023 08:17:18,4396,0,0,10048,0,0,102656,0,Done
Accounts Payable,,CCBFIAP18-3206,Task,Resolved,02.03.2023 19:00:23,Future Lab|,,13.04.2023 13:22:21,13.04.2023 13:22:21,60141,0,0,0,0,0,57711,0,Done
Accounts Payable,,CCBFIAP18-3205,Task,Closed,02.03.2023 17:26:19,A1 - BMW AG|Accounts Payable Tax|Automatic invoice procedure|,,02.03.2023 17:26:50,02.03.2023 17:32:46,0,0,0,4,0,0,1,117941,Done
Accounts Payable,,CCBFIAP18-3204,Task,In Progress,02.03.2023 16:59:14,Future Lab|,,07.03.2023 15:15:18,,7096,0,0,110878,0,0,0,0,
Accounts Payable,,CCBFIAP18-3203,Story,Resolved,02.03.2023 16:31:28,,,02.03.2023 16:32:26,21.03.2023 15:19:15,0,0,0,27285,0,0,90714,0,Done
Accounts Payable,,CCBFIAP18-3202,Task,In Specification,02.03.2023 16:07:19,Invoice Verification|,,02.03.2023 16:15:43,,8,118017,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3201,Task,New,02.03.2023 12:28:11,Document Management|,,,,118245,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3200,Story,Open,02.03.2023 11:59:27,Accounts Payable Accounting|TBB|,,06.03.2023 16:07:59,,6008,0,112265,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3199,Story,Open,02.03.2023 11:47:46,Accounts Payable Accounting|TBB|,,02.03.2023 11:58:32,,10,0,118275,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3197,Task,Resolved,02.03.2023 10:48:15,A1 - BMW AG|Document Management|,,03.03.2023 11:49:07,03.03.2023 11:49:07,1500,0,0,0,0,0,116844,0,Won't Do
Accounts Payable,,CCBFIAP18-3196,Task,New,02.03.2023 10:42:47,A1 - BMW AG|MPM Rollout Test MGMT|,,,,118351,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3195,Task,Resolved,02.03.2023 10:40:51,Accounts Payable Accounting|,,02.03.2023 10:45:56,02.03.2023 10:45:56,5,0,0,0,0,0,118347,0,Done
Accounts Payable,,CCBFIAP18-3194,Task,Closed,02.03.2023 08:57:58,Document Management|,,02.03.2023 17:22:40,02.03.2023 17:22:46,504,0,0,0,0,0,0,117951,Done
Accounts Payable,,CCBFIAP18-3193,Task,Closed,02.03.2023 08:21:00,A1 - BMW AG|Document Management|,,02.03.2023 08:25:03,27.03.2023 10:10:33,4,36099,0,0,0,0,6,82383,Done
Accounts Payable,,CCBFIAP18-3192,Task,Closed,02.03.2023 07:28:05,Invoice Verification|,,02.03.2023 08:14:21,02.03.2023 09:24:29,46,0,0,0,0,0,69,118429,Done
Accounts Payable,,CCBFIAP18-3191,Task,New,02.03.2023 07:18:18,Future Lab|,,,,118555,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3190,Story,Resolved,02.03.2023 07:09:54,Future Lab|,,25.04.2023 07:29:27,25.04.2023 07:29:27,77779,0,0,0,0,0,40784,0,Won't Do
Accounts Payable,,CCBFIAP18-3189,Task,Resolved,01.03.2023 16:50:54,Future Lab|,,01.03.2023 16:55:55,10.03.2023 16:55:48,5,0,0,12959,0,0,106458,0,Done
Accounts Payable,,CCBFIAP18-3188,Task,Resolved,01.03.2023 14:49:47,Accounts Payable Accounting|,,01.03.2023 15:03:15,01.03.2023 17:59:16,13,0,0,176,0,0,119354,0,Done
Accounts Payable,,CCBFIAP18-3187,Task,Resolved,01.03.2023 13:58:17,Accounts Payable Accounting|TBB|,,01.03.2023 14:36:00,01.03.2023 14:36:58,37,0,0,0,0,0,119556,0,Done
Accounts Payable,,CCBFIAP18-3186,Task,New,01.03.2023 13:53:44,Automatic invoice procedure|,,,,119600,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3185,Task,Closed,01.03.2023 11:14:38,,,01.03.2023 11:23:30,01.03.2023 11:25:07,8,0,0,0,0,0,0,119748,Done
Accounts Payable,,CCBFIAP18-3184,Task,Resolved,01.03.2023 11:14:22,Invoice Verification|,,01.03.2023 11:37:51,01.03.2023 11:38:20,23,0,0,0,0,0,119735,0,Done
Accounts Payable,,CCBFIAP18-3183,Story,New,01.03.2023 10:36:04,,,,,119797,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3182,Task,Resolved,01.03.2023 10:05:18,Invoice Verification|,,01.03.2023 11:39:52,01.03.2023 11:40:02,94,0,0,0,0,0,119733,0,Done
Accounts Payable,,CCBFIAP18-3181,Task,Resolved,01.03.2023 09:40:51,Accounts Payable Accounting|TBB|,,01.03.2023 09:41:33,10.03.2023 15:34:07,0,0,0,13312,0,0,106539,0,Done
Accounts Payable,,CCBFIAP18-3180,Task,Closed,01.03.2023 09:28:09,Automatic invoice procedure|,,01.03.2023 09:28:16,10.03.2023 12:50:55,0,0,0,13162,0,0,0,106702,Done
Accounts Payable,,CCBFIAP18-3179,Task,New,01.03.2023 07:45:21,Accounts Payable Accounting|UH - BMW Manufacturing Hungary|,,10.03.2023 15:39:43,,103026,0,0,16941,0,0,0,0,
Accounts Payable,,CCBFIAP18-3178,Task,New,28.02.2023 15:42:37,Accounts Payable Accounting|,,,,120931,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3177,Task,New,28.02.2023 14:04:59,Automatic invoice procedure|,,,,121028,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3176,Task,New,28.02.2023 13:56:15,Automatic invoice procedure|,,,,121037,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3175,Task,New,28.02.2023 10:27:01,Automatic invoice procedure|,,,,121246,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3174,Story,In Specification,28.02.2023 09:28:07,,,28.02.2023 09:30:48,,2,121303,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3173,Story,In Progress,28.02.2023 09:23:27,,,28.02.2023 09:26:27,,3,0,0,121307,0,0,0,0,
Accounts Payable,,CCBFIAP18-3172,Story,Resolved,28.02.2023 09:21:00,,,28.02.2023 09:22:00,28.02.2023 09:22:25,1,0,0,0,0,0,121311,0,Done
Accounts Payable,,CCBFIAP18-3171,Story,Resolved,28.02.2023 09:17:10,,,02.03.2023 16:32:23,12.04.2023 16:13:12,3315,0,0,35867,23152,0,58980,0,Done
Accounts Payable,,CCBFIAP18-3170,Task,Resolved,28.02.2023 06:25:36,A1 - BMW AG|Invoice Verification|,,01.03.2023 11:47:51,01.03.2023 11:48:00,1762,0,0,0,0,0,119725,0,Done
Accounts Payable,,CCBFIAP18-3169,Story,Open,27.02.2023 15:26:49,Future Lab|,,08.03.2023 16:30:28,,13023,0,109362,1,0,0,0,0,
Accounts Payable,,CCBFIAP18-3168,Task,Resolved,27.02.2023 14:14:20,Accounts Payable Accounting|B1 - BMW Bank GmbH - DE|,,02.03.2023 09:34:04,03.03.2023 08:20:03,4039,0,0,1365,0,0,117053,0,Done
Accounts Payable,,CCBFIAP18-3167,Task,Resolved,27.02.2023 14:11:55,Automatic invoice procedure|,,16.03.2023 09:36:17,16.03.2023 14:11:24,24204,0,64,210,0,0,97982,0,Done
Accounts Payable,,CCBFIAP18-3166,Task,Resolved,27.02.2023 13:47:48,Accounts Payable Accounting|,,22.03.2023 10:06:06,22.03.2023 10:06:06,32898,0,0,0,0,0,89587,0,Won't Do
Accounts Payable,,CCBFIAP18-3165,Task,In Progress,27.02.2023 13:26:36,A1 - BMW AG|Accounts Payable Accounting|,,17.03.2023 16:40:10,,26113,0,0,96393,0,0,0,0,
Accounts Payable,,CCBFIAP18-3164,Defect,Closed,27.02.2023 13:22:41,A1 - BMW AG|Future Lab|,,28.02.2023 07:52:57,03.05.2023 09:33:20,1110,0,0,91196,0,0,1063,29140,Fixed
Accounts Payable,,CCBFIAP18-3163,Task,Resolved,27.02.2023 13:02:23,Invoice Verification|,,27.02.2023 14:03:01,27.02.2023 14:04:51,60,0,0,1,0,0,122469,0,Done
Accounts Payable,,CCBFIAP18-3162,Task,Resolved,27.02.2023 11:08:15,Invoice Verification|,,27.02.2023 14:22:10,27.02.2023 14:32:59,193,0,0,10,0,0,122440,0,Done
Accounts Payable,,CCBFIAP18-3161,Task,Closed,27.02.2023 11:05:25,Accounts Payable Accounting|,,17.03.2023 16:52:58,21.03.2023 08:31:22,26267,0,0,4233,0,0,1024,91122,Done
Accounts Payable,,CCBFIAP18-3160,Task,In Progress,27.02.2023 10:53:38,Automatic invoice procedure|,,04.04.2023 08:37:30,,51703,0,0,70956,0,0,0,0,
Accounts Payable,,CCBFIAP18-3159,Task,Closed,27.02.2023 10:51:53,Automatic invoice procedure|,,04.04.2023 08:45:35,24.04.2023 10:34:29,51713,0,0,28908,0,0,0,42039,Done
Accounts Payable,,CCBFIAP18-3158,Task,In Progress,27.02.2023 10:49:03,Automatic invoice procedure|,,04.04.2023 08:45:38,,51716,0,0,70948,0,0,0,0,
Accounts Payable,,CCBFIAP18-3157,Defect,Closed,27.02.2023 10:00:11,Future Lab|,,28.02.2023 08:00:48,28.02.2023 08:00:58,1320,0,0,0,0,0,0,121392,Duplicate
Accounts Payable,,CCBFIAP18-3156,Task,Closed,27.02.2023 07:01:16,Invoice Verification|,,27.02.2023 14:13:02,16.03.2023 09:09:59,431,0,1677,0,0,0,22497,98283,Done
Accounts Payable,,CCBFIAP18-3154,Task,Resolved,24.02.2023 15:04:44,Invoice Verification|,,24.02.2023 15:20:40,24.02.2023 15:21:07,15,0,0,0,0,0,126712,0,Done
Accounts Payable,,CCBFIAP18-3153,Task,New,24.02.2023 14:00:31,A1 - BMW AG|Accounts Payable Accounting|,,,,126793,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3152,Task,Closed,24.02.2023 13:54:41,A1 - BMW AG|Accounts Payable Accounting|,,24.02.2023 14:58:50,27.02.2023 14:29:00,64,0,0,0,0,0,4289,122444,Done
Accounts Payable,,CCBFIAP18-3151,Task,Closed,24.02.2023 07:28:50,Accounts Payable Accounting|UH - BMW Manufacturing Hungary|,,02.03.2023 10:32:47,02.03.2023 15:28:40,8823,0,0,0,0,0,295,118065,Done
Accounts Payable,,CCBFIAP18-3150,Task,Closed,24.02.2023 07:28:31,Invoice Verification|,,24.02.2023 11:36:06,24.02.2023 13:52:11,247,0,0,0,0,0,136,126801,Done
Accounts Payable,,CCBFIAP18-3149,Task,New,23.02.2023 22:06:04,Accounts Payable Accounting|UH - BMW Manufacturing Hungary|,,,,127747,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3148,Task,New,23.02.2023 17:19:00,Future Lab|,,,,128034,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3147,Task,New,23.02.2023 17:11:52,Future Lab|,,,,128041,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3146,Task,In Progress,23.02.2023 17:01:03,A1 - BMW AG|Invoice Verification|,,02.03.2023 08:15:07,,9554,0,0,118498,0,0,0,0,
Accounts Payable,,CCBFIAP18-3145,Task,Closed,23.02.2023 13:12:35,Accounts Payable Accounting|B1 - BMW Bank GmbH - DE|UH - BMW Manufacturing Hungary|,,02.03.2023 10:39:44,09.03.2023 13:36:17,9927,0,0,0,0,0,10255,108097,Duplicate
Accounts Payable,,CCBFIAP18-3144,Task,Resolved,23.02.2023 12:36:53,Accounts Payable Accounting|TBB|,,24.02.2023 15:05:20,01.03.2023 13:30:14,1588,0,0,7104,0,0,119623,0,Done
Accounts Payable,,CCBFIAP18-3143,Task,Resolved,23.02.2023 11:56:14,Invoice Verification|,,23.02.2023 13:06:30,23.02.2023 13:06:30,70,0,0,0,0,0,128287,0,Done
Accounts Payable,,CCBFIAP18-3142,Task,New,23.02.2023 11:40:21,A1 - BMW AG|Automatic invoice procedure|,,,,128373,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3141,Story,In Progress,23.02.2023 10:25:47,,,23.02.2023 10:27:35,,1,10446,0,118000,0,0,0,0,
Accounts Payable,,CCBFIAP18-3139,Task,Resolved,23.02.2023 09:20:04,Invoice Verification|,,23.02.2023 11:01:31,23.02.2023 11:01:31,101,0,0,0,0,0,128412,0,Done
Accounts Payable,,CCBFIAP18-3137,Task,Resolved,22.02.2023 15:51:01,Document Management|,,11.04.2023 13:21:00,27.04.2023 09:24:36,68976,0,0,2546,0,0,58038,0,Done
Accounts Payable,,CCBFIAP18-3136,Task,Resolved,22.02.2023 15:35:51,A1 - BMW AG|Accounts Payable Accounting|,,23.02.2023 10:09:36,23.02.2023 10:09:36,1113,0,0,0,0,0,128464,0,Done
Accounts Payable,,CCBFIAP18-3135,Task,Resolved,22.02.2023 14:37:50,Document Management|,,28.02.2023 10:31:15,28.02.2023 10:31:15,8393,0,0,0,0,0,121242,0,Done
Accounts Payable,,CCBFIAP18-3134,Task,In Progress,22.02.2023 14:20:53,Future Lab|,,23.02.2023 13:15:23,,1374,0,0,112442,15835,0,0,0,
Accounts Payable,,CCBFIAP18-3133,Task,Resolved,22.02.2023 13:16:41,GFBB|Invoice Verification|,,22.02.2023 17:00:10,23.02.2023 17:04:37,223,0,1444,0,0,0,128049,0,Done
Accounts Payable,,CCBFIAP18-3132,Task,In Specification,22.02.2023 13:15:36,,,06.03.2023 08:40:50,,17005,41614,0,71098,0,0,0,0,
Accounts Payable,,CCBFIAP18-3131,Story,Open,22.02.2023 13:03:06,Accounts Payable Accounting|TBB|,,22.02.2023 13:06:19,,3,0,129727,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3130,Sub-task,Closed,22.02.2023 12:54:02,Accounts Payable Accounting|,,22.02.2023 13:41:26,22.02.2023 13:41:48,47,0,0,0,0,0,0,129692,Done
Accounts Payable,,CCBFIAP18-3129,Task,New,22.02.2023 12:01:11,A1 - BMW AG|Automatic invoice procedure|,,,,129792,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3128,Story,Resolved,22.02.2023 11:58:29,,,22.02.2023 11:59:42,03.03.2023 09:51:38,1,11793,0,1038,0,0,116962,0,Done
Accounts Payable,,CCBFIAP18-3127,Story,Pending,22.02.2023 11:46:44,,,22.02.2023 11:46:59,,0,2,0,60523,0,69281,0,0,
Accounts Payable,,CCBFIAP18-3126,Story,Resolved,22.02.2023 11:43:27,,,22.02.2023 11:44:59,05.04.2023 10:31:19,1,0,0,60406,0,0,69402,0,Done
Accounts Payable,,CCBFIAP18-3125,Task,Resolved,22.02.2023 11:31:56,Accounts Payable Accounting|,,22.02.2023 12:22:08,02.03.2023 15:58:42,50,0,0,11736,0,0,118035,0,Done
Accounts Payable,,CCBFIAP18-3124,Task,Resolved,22.02.2023 10:57:37,Document Management|,,08.03.2023 17:36:54,08.03.2023 18:08:10,20559,0,0,31,0,0,109265,0,Done
Accounts Payable,,CCBFIAP18-3123,Task,Closed,22.02.2023 09:15:21,Document Management|,,22.02.2023 09:15:44,22.02.2023 09:53:48,0,37,0,0,0,0,0,129920,Done
Accounts Payable,,CCBFIAP18-3122,Task,Closed,22.02.2023 08:01:06,A1 - BMW AG|Document Management|,,01.03.2023 11:13:55,28.04.2023 06:02:17,10272,0,1803,80681,0,0,722,36551,Won't Do
Accounts Payable,,CCBFIAP18-3121,Task,In Specification,21.02.2023 16:25:37,Invoice Verification|UH - BMW Manufacturing Hungary|,,21.02.2023 16:29:49,,4,130963,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3120,Task,Closed,21.02.2023 16:00:52,A1 - BMW AG|Future Lab|,,23.02.2023 10:59:12,22.03.2023 12:57:37,2578,0,0,9169,0,0,29828,89416,Done
Accounts Payable,,CCBFIAP18-3119,Task,New,21.02.2023 15:56:08,A1 - BMW AG|Future Lab|,,,,130997,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3118,Task,Resolved,21.02.2023 15:49:49,A1 - BMW AG|,,21.02.2023 15:55:15,21.02.2023 15:55:15,5,0,0,0,0,0,130998,0,Duplicate
Accounts Payable,,CCBFIAP18-3117,Epic,New,21.02.2023 15:06:44,,,,,131047,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3116,Task,Resolved,21.02.2023 14:06:12,Invoice Verification|,,23.02.2023 11:37:33,23.02.2023 11:38:09,2731,0,0,0,0,0,128375,0,Done
Accounts Payable,,CCBFIAP18-3115,Task,Resolved,21.02.2023 13:48:57,A1 - BMW AG|Invoice Verification|,,23.02.2023 11:40:26,23.02.2023 11:41:00,2751,0,0,0,0,0,128372,0,Done
Accounts Payable,,CCBFIAP18-3114,Task,Resolved,21.02.2023 13:09:13,A1 - BMW AG|Invoice Verification|,,22.02.2023 12:45:10,22.02.2023 12:45:43,1415,0,0,0,0,0,129748,0,Done
Accounts Payable,,CCBFIAP18-3113,Story,Closed,21.02.2023 11:58:01,Automatic invoice procedure|,,04.04.2023 08:45:41,24.04.2023 10:34:01,60287,0,0,28908,0,0,0,42039,Done
Accounts Payable,,CCBFIAP18-3112,Story,Resolved,21.02.2023 11:56:07,Automatic invoice procedure|,,04.04.2023 08:17:55,04.04.2023 08:17:55,60261,0,0,0,0,0,70975,0,Done
Accounts Payable,,CCBFIAP18-3111,Task,Closed,21.02.2023 09:43:15,GFBB|Invoice Verification|UH - BMW Manufacturing Hungary|,,21.02.2023 10:01:25,23.03.2023 14:13:03,18,43450,0,0,0,0,0,87900,Done
Accounts Payable,,CCBFIAP18-3110,Task,Closed,21.02.2023 09:41:21,A1 - BMW AG|Document Management|,,21.02.2023 17:35:12,23.02.2023 10:07:39,473,0,0,0,0,0,2432,128466,Done
Accounts Payable,,CCBFIAP18-3109,Task,Resolved,20.02.2023 12:07:54,,,20.02.2023 12:08:04,03.03.2023 16:29:47,0,0,0,16088,12,0,116564,0,Done
Accounts Payable,,CCBFIAP18-3108,Task,New,20.02.2023 11:05:41,Invoice Verification|,,,,132728,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3107,Task,Closed,20.02.2023 09:44:52,GFBB|Invoice Verification|,,20.02.2023 09:45:15,03.03.2023 14:57:09,0,0,5,0,0,16146,0,116656,Won't Do
Accounts Payable,,CCBFIAP18-3106,Task,Closed,17.02.2023 17:22:38,Accounts Payable Accounting|B1 - BMW Bank GmbH - DE|UH - BMW Manufacturing Hungary|,,23.02.2023 10:23:44,10.03.2023 14:54:03,8221,20425,0,0,0,0,1444,106579,Done
Accounts Payable,,CCBFIAP18-3105,Task,Resolved,17.02.2023 16:15:18,Accounts Payable Accounting|TBB|,,17.02.2023 16:15:52,20.02.2023 11:01:27,0,0,0,4005,0,0,132732,0,Done
Accounts Payable,,CCBFIAP18-3104,Task,Closed,17.02.2023 15:59:19,A1 - BMW AG|Automatic invoice procedure|,,17.02.2023 16:00:54,23.02.2023 11:06:51,1,0,0,8293,0,0,52,128407,Duplicate
Accounts Payable,,CCBFIAP18-3103,Task,New,17.02.2023 15:34:25,Accounts Payable Accounting|UH - BMW Manufacturing Hungary|,,,,136779,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3102,Task,New,17.02.2023 15:28:29,A1 - BMW AG|Automatic invoice procedure|,,,,136785,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3101,Task,New,17.02.2023 12:03:34,Accounts Payable Accounting|UH - BMW Manufacturing Hungary|,,,,136990,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3100,Task,Closed,17.02.2023 11:41:46,Automatic invoice procedure|MU - BMW (UK) Manufacturing|,,17.02.2023 13:51:12,13.04.2023 11:49:53,129,0,0,0,79077,0,1,57803,Done
Accounts Payable,,CCBFIAP18-3099,Task,Resolved,17.02.2023 11:37:15,Accounts Payable Accounting|,,17.02.2023 12:36:33,17.02.2023 14:43:10,59,0,0,126,0,0,136830,0,Done
Accounts Payable,,CCBFIAP18-3098,Task,Resolved,17.02.2023 11:23:13,Accounts Payable Accounting|B1 - BMW Bank GmbH - DE|UH - BMW Manufacturing Hungary|,,23.02.2023 10:37:25,20.04.2023 10:59:18,8594,0,0,80661,0,0,47774,0,Done
Accounts Payable,,CCBFIAP18-3097,Task,New,17.02.2023 09:29:25,A1 - BMW AG|Automatic invoice procedure|,,,,137144,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3096,Task,In Progress,16.02.2023 17:44:39,Invoice Verification|,,16.02.2023 17:58:38,,13,0,101861,36213,0,0,0,0,
Accounts Payable,,CCBFIAP18-3094,Task,Resolved,16.02.2023 13:59:31,Invoice Verification|,,16.02.2023 15:55:09,16.02.2023 15:55:46,115,0,0,0,0,0,138198,0,Done
Accounts Payable,,CCBFIAP18-3093,Task,Closed,16.02.2023 11:59:38,Invoice Verification|,,16.02.2023 15:41:44,14.03.2023 11:14:18,222,0,0,0,0,0,37172,101039,Done
Accounts Payable,,CCBFIAP18-3092,Task,Resolved,16.02.2023 11:39:54,A1 - BMW AG|Invoice Verification|,,20.03.2023 21:01:53,30.03.2023 12:01:39,46641,0,0,0,0,13859,77952,0,Done
Accounts Payable,,CCBFIAP18-3091,Task,Resolved,16.02.2023 10:05:36,Invoice Verification|,,20.03.2023 21:11:13,20.03.2023 21:11:13,46745,0,0,0,0,0,91802,0,Done
Accounts Payable,,CCBFIAP18-3090,Story,In Specification,16.02.2023 09:47:10,Future Lab|,,22.03.2023 10:46:42,,49019,41595,0,47951,0,0,0,0,
Accounts Payable,,CCBFIAP18-3089,Task,Resolved,16.02.2023 09:18:43,Invoice Verification|,,16.02.2023 15:55:57,16.02.2023 16:54:38,397,0,0,58,0,0,138139,0,Done
Accounts Payable,,CCBFIAP18-3088,Task,Closed,16.02.2023 08:57:46,Document Management|,,16.02.2023 09:19:49,16.02.2023 09:40:26,22,0,0,0,0,0,20,138573,Done
Accounts Payable,,CCBFIAP18-3087,Story,New,15.02.2023 15:51:30,Future Lab|,,,,139642,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3086,Story,New,15.02.2023 15:38:41,Future Lab|,,,,139655,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3085,Story,In Progress,15.02.2023 15:15:01,Future Lab|,,15.02.2023 15:15:37,,0,0,0,139678,0,0,0,0,
Accounts Payable,,CCBFIAP18-3084,Story,Pending,15.02.2023 14:52:17,,,21.02.2023 15:01:34,,8649,14101,0,0,0,116950,0,0,
Accounts Payable,,CCBFIAP18-3083,Story,Pending,15.02.2023 14:52:03,,,21.02.2023 15:01:29,,8649,14101,0,0,0,116951,0,0,
Accounts Payable,,CCBFIAP18-3082,Story,Pending,15.02.2023 14:51:14,,,21.02.2023 15:01:32,,8650,14101,0,0,0,116951,0,0,
Accounts Payable,,CCBFIAP18-3081,Task,Resolved,15.02.2023 09:56:57,A1 - BMW AG|Invoice Verification|,,15.02.2023 11:26:28,15.02.2023 11:26:36,89,0,0,0,0,0,139907,0,Done
Accounts Payable,,CCBFIAP18-3080,Task,Closed,15.02.2023 09:34:03,A1 - BMW AG|Invoice Verification|,,16.02.2023 08:54:12,20.02.2023 06:20:53,1400,0,0,0,0,0,5606,133012,Done
Accounts Payable,,CCBFIAP18-3079,Sub-task,Closed,15.02.2023 09:16:02,,,15.02.2023 09:24:58,03.04.2023 18:06:20,8,0,0,68201,0,0,0,71827,Done
Accounts Payable,,CCBFIAP18-3078,Task,Closed,14.02.2023 18:19:27,A1 - BMW AG|Accounts Payable Tax|,,14.02.2023 18:27:22,16.03.2023 10:32:56,7,0,30205,12519,0,0,0,98200,Won't Do
Accounts Payable,,CCBFIAP18-3077,Task,New,14.02.2023 14:15:43,GFBB|Invoice Verification|,,,,141178,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3076,Defect,Closed,14.02.2023 13:54:33,Automatic invoice procedure|,,15.02.2023 16:35:09,15.02.2023 16:35:12,1600,0,0,0,0,0,0,139598,Fixed
Accounts Payable,,CCBFIAP18-3075,Task,Closed,14.02.2023 11:56:21,A1 - BMW AG|Future Lab|,,15.02.2023 09:04:16,15.02.2023 09:16:53,1267,0,0,0,0,0,12,140036,Done
Accounts Payable,,CCBFIAP18-3074,Task,Closed,14.02.2023 10:23:11,Future Lab|,,15.02.2023 09:15:35,16.02.2023 10:37:12,1372,0,0,0,0,0,1521,138516,Done
Accounts Payable,,CCBFIAP18-3073,Task,New,14.02.2023 09:21:06,Invoice Verification|,,,,141472,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3072,Task,New,14.02.2023 09:03:41,A1 - BMW AG|Automatic invoice procedure|,,,,141490,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-3071,Task,Pending,13.02.2023 14:48:37,A1 - BMW AG|Invoice Verification|TBB|,,13.02.2023 14:53:51,,5,0,0,0,0,142580,0,0,
Accounts Payable,,CCBFIAP18-3070,Task,Resolved,13.02.2023 13:46:16,Future Lab|,,13.02.2023 13:55:17,13.02.2023 13:55:17,9,0,0,0,0,0,142638,0,Done
Accounts Payable,,CCBFIAP18-3069,Task,In Progress,13.02.2023 10:53:26,Future Lab|,,20.02.2023 08:53:46,,9960,0,0,132860,0,0,0,0,
Accounts Payable,,CCBFIAP18-3068,Task,In Progress,13.02.2023 10:11:24,Accounts Payable Accounting|,,13.02.2023 10:14:32,,3,0,114165,28693,0,0,0,0,
Accounts Payable,,CCBFIAP18-3067,Task,Closed,13.02.2023 07:58:10,Document Management|,,15.02.2023 09:28:17,16.02.2023 08:32:59,2970,0,0,0,0,0,1384,138640,Done
Accounts Payable,,CCBFIAP18-3066,Task,Resolved,13.02.2023 07:44:08,Invoice Verification|,,13.02.2023 11:14:43,13.02.2023 13:20:50,210,0,0,126,0,0,142673,0,Done
Accounts Payable,,CCBFIAP18-3065,Task,Closed,10.02.2023 14:32:49,Automatic invoice procedure|,,13.02.2023 14:27:07,17.02.2023 11:46:29,4314,0,0,1040,0,0,4559,137007,Done
Accounts Payable,,CCBFIAP18-3064,Task,Resolved,10.02.2023 09:52:56,Accounts Payable Accounting|TBB|,,22.02.2023 12:19:11,22.02.2023 12:19:11,17426,0,0,0,0,0,129774,0,Done
Accounts Payable,,CCBFIAP18-3063,Task,Resolved,10.02.2023 09:51:13,Accounts Payable Accounting|TBB|,,17.02.2023 15:35:25,02.03.2023 15:58:08,10424,0,0,18742,0,0,118035,0,Done
Accounts Payable,,CCBFIAP18-3062,Task,In Progress,10.02.2023 08:44:01,Accounts Payable Accounting|,,15.02.2023 09:13:57,,7229,0,0,140039,0,0,0,0,
Accounts Payable,,CCBFIAP18-3061,Defect,Resolved,10.02.2023 07:39:47,Future Lab|,,10.02.2023 07:49:42,13.03.2023 19:28:40,9,0,0,45338,0,0,101985,0,Won't Fix
Accounts Payable,,CCBFIAP18-3059,Task,Resolved,09.02.2023 16:17:07,A1 - BMW AG|Accounts Payable Tax|B7 - BMW Fahrzeugtechnik GmbH|MU - BMW (UK) Manufacturing|UH - BMW Manufacturing Hungary|,,09.02.2023 16:36:59,13.02.2023 22:32:19,19,0,1161,4953,0,0,142121,0,Done
