Project,Group,Key,Issuetype,Status,Created Date,Component,Category,First Date,Res,Closed Date,Funnel,In Analysis,Backlog,In Implementation,Blocker,Completed,Monitoring,Done,Resolution
The APP ART,,THEAPP-916,Feature,Funnel,29.04.2021 17:52,App ART Funnel|P&S|Release 4.0|,,19.05.2021 15:17, ,,728611,68961,0,0,0,0,0,0, 
The APP ART,,THEAPP-915,Feature,E2E Test,29.04.2021 17:37,App ART Funnel|Greatwall|Release 4.0|,,19.05.2021 15:17, ,,431963,68976,260438,36208,0,0,0,0, 
The APP ART,,THEAPP-914,Feature,Done,29.04.2021 15:56,Griffin|Mario|P&S|,,29.04.2021 16:02,Done ,12.10.2021 16:07,0,5,148159,90884,0,0,0,558638,Done 
The APP ART,,THEAPP-907,Feature,Done,29.04.2021 09:14,App ART Funnel|Greatwall|P&S|Release 3.0|Release 3.1|,,19.05.2021 15:16,Done ,25.03.2022 02:57,81874,89680,258857,44118,291,0,0,323267,Done 
The APP ART,,THEAPP-890,Feature,Done,28.04.2021 17:06,App ART Funnel|Backend|P&S|Release 3.1|Release 3.2|,,05.05.2021 15:38,Done ,29.09.2021 10:40,0,9992,77528,133853,0,0,0,577684,Done 
The APP ART,,THEAPP-854,Feature,Funnel,27.04.2021 14:48,App ART Funnel|BOND|P&S|,,,,,800636,0,0,0,0,0,0, ,
The APP ART,,THEAPP-853,Feature,Done,27.04.2021 11:33,App ART Funnel|Griffin|P&S|Release 3.0|Release 3.1|Skywalker|,,27.04.2021 11:35,Done ,24.08.2021 12:57,0,29032,71724,70685,0,0,0,629388,Done 
The APP ART,,THEAPP-834,Feature,Funnel,26.04.2021 14:16,2022|App ART Funnel|Backend|Griffin|Release 3.2|Release 4.0|,,,,,802108,0,0,0,0,0,0, ,
The APP ART,,THEAPP-784,Feature,Done,23.04.2021 17:03,,,10.05.2021 15:29,Done ,10.05.2021 15:29,0,24385,0,0,0,0,0,781876,Done 
The APP ART,,THEAPP-765,Feature,Completed,23.04.2021 10:57,App ART Funnel|P&S|Release 2.0|Stromberg|,,30.06.2021 16:12, ,14.12.2021 15:12,0,98235,119349,121068,0,467973,0,0, 
The APP ART,,THEAPP-764,Feature,Done,23.04.2021 10:56,CR|VICI|,,23.04.2021 10:57,Done ,27.07.2021 13:33,0,0,66869,70086,0,0,0,669671,Done 
The APP ART,,THEAPP-759,Feature,Done,22.04.2021 16:28,CR|Griffin|P&S|VICI|,,04.10.2021 09:55,Duplicate ,04.10.2021 09:55,0,237206,0,0,0,0,0,570530,Duplicate 
The APP ART,,THEAPP-758,Feature,Done,22.04.2021 15:15,App ART Funnel|CR|Lebowski|P&S|VICI|,,23.04.2021 08:34,Done ,05.10.2021 13:16,0,1039,157131,141217,0,0,0,508419,Done 
The APP ART,,THEAPP-757,Feature,Funnel,22.04.2021 15:05,Griffin|Mario|,,,,,807819,0,0,0,0,0,0, ,
The APP ART,,THEAPP-756,Feature,Done,22.04.2021 14:19,CR|P&S|,,22.04.2021 16:33,Done ,08.07.2021 16:55,0,1181,56245,42033,11572,0,0,696829,Done 
The APP ART,,THEAPP-755,Feature,Done,22.04.2021 13:43,App ART Funnel|CR|P&S|VICI|,,22.04.2021 14:27,Done ,24.08.2021 07:51,2,44,68096,110064,0,0,0,629693,Done 
